Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_sg2_full_test.pt
('17491', '113132', '46296', '26004', '161551', '92938', '64934', '21639', '78475', '108951', '119055', '44412', '202336', '48861', '169306', '64726', '165103', '65914', '86235', '114147', '184963', '81572', '98700', '26724', '2137', '35908', '45726', '151326', '67800', '113305', '15941', '115924', '3003', '131120', '139497', '167308', '210275', '20943', '135982', '11360', '216434', '57704', '98035', '149505', '112080', '75918', '156566', '208322') tensor([ 1, 14,  7,  0, 13,  7,  8, 22,  2, 11, 12, 13,  5,  7,  9,  3, 13, 13,
        22, 12,  8, 24,  3, 16, 20,  4, 12,  4,  2, 18, 13,  3, 15, 16, 10, 17,
         6,  3,  0, 20,  0,  9, 12, 12, 18,  6,  3,  5]) ('Plugging something into something', 'Putting something on a surface', 'Moving something up', 'Tearing something into two pieces', 'Squeezing something', 'Moving something up', 'Opening something', 'Moving something and something closer to each other', 'Covering something with something', 'Uncovering something', 'Moving something down', 'Squeezing something', 'Tearing something just a little bit', 'Moving something up', 'Stuffing something into something', 'Turning something upside down', 'Squeezing something', 'Squeezing something', 'Moving something and something closer to each other', 'Moving something down', 'Opening something', 'Lifting something with something on it', 'Turning something upside down', 'Putting something similar to other things that are already on the table', 'Showing that something is empty', 'Something falling like a feather or paper', 'Moving something down', 'Something falling like a feather or paper', 'Covering something with something', 'Pouring something into something', 'Squeezing something', 'Turning something upside down', 'Putting something into something', 'Putting something similar to other things that are already on the table', 'Something falling like a rock', 'Folding something', 'Taking one of many similar things on the table', 'Turning something upside down', 'Tearing something into two pieces', 'Showing that something is empty', 'Tearing something into two pieces', 'Stuffing something into something', 'Moving something down', 'Moving something down', 'Pouring something into something', 'Taking one of many similar things on the table', 'Turning something upside down', 'Tearing something just a little bit')
17491: 0.8285284044357278
113132: 0.24689207258786183
46296: 0.1607303511774658
26004: 0.08249296423991836
161551: 0.0014264683357172458
92938: 0.0020743708688710782
64934: 0.2291285359364146
21639: 0.1084411091431221
78475: 0.14385705717694464
108951: 0.022227311812685002
119055: 0.18171981247262226
44412: 0.7592501929008666
202336: 0.00048437629365914725
48861: 0.0017534580430433877
169306: 0.0007144377892314702
64726: 0.17999947966910135
165103: 0.6165759593692872
65914: 0.026219697816189935
86235: 0.0070951295636305645
114147: 0.017498060737964227
184963: 0.0006824767164094646
81572: 0.7425001933383274
98700: 0.46575683401334267
26724: 0.00035282776816991657
2137: 0.000921761341998284
35908: 0.3338097172036214
45726: 0.02890849360385106
151326: 0.4892876560334116
67800: 0.33619996925671103
113305: 0.4575138337854625
15941: 0.3959300490075055
115924: 0.025912079721644332
3003: 0.06881033681140825
131120: 2.0165204842631512e-05
139497: 0.8483231662830804
167308: 0.4004542677112791
210275: 0.8368102293563269
20943: 0.12131313412060685
135982: 0.37335860253324427
11360: 0.44958783984071626
216434: 0.36935666938325085
57704: 0.04539101062533796
98035: 0.0032723522844411157
149505: 0.002189162713805093
112080: 0.46443041543852104
75918: 0.4971062882352115
156566: 0.007783356793703788
208322: 0.05513825291311357
('157810', '198617', '109239', '135785', '387', '205794', '114030', '36585', '198804', '161450', '4270', '54595', '87900', '213902', '208891', '214847', '126013', '19766', '211776', '215515', '136901', '131012', '21979', '43636', '168639', '147947', '64823', '102853', '64910', '71433', '84145', '174205', '122269', '181337', '122018', '130900', '174056', '14314', '161938', '157723', '79521', '76782', '28803', '107092', '115694', '102120', '9668', '28005') tensor([ 0, 13, 17, 24, 18, 14,  3,  4, 20, 17,  2,  7,  2,  8,  6, 16,  4,  5,
         7, 13,  1, 22,  3,  3, 20, 21, 23, 22,  0, 17,  1,  0, 16,  9,  9,  5,
        18, 13, 13, 22,  0, 12, 15, 19,  2, 14,  9, 10]) ('Tearing something into two pieces', 'Squeezing something', 'Folding something', 'Lifting something with something on it', 'Pouring something into something', 'Putting something on a surface', 'Turning something upside down', 'Something falling like a feather or paper', 'Showing that something is empty', 'Folding something', 'Covering something with something', 'Moving something up', 'Covering something with something', 'Opening something', 'Taking one of many similar things on the table', 'Putting something similar to other things that are already on the table', 'Something falling like a feather or paper', 'Tearing something just a little bit', 'Moving something up', 'Squeezing something', 'Plugging something into something', 'Moving something and something closer to each other', 'Turning something upside down', 'Turning something upside down', 'Showing that something is empty', 'Pushing something so that it slightly moves', 'Showing something to the camera', 'Moving something and something closer to each other', 'Tearing something into two pieces', 'Folding something', 'Plugging something into something', 'Tearing something into two pieces', 'Putting something similar to other things that are already on the table', 'Stuffing something into something', 'Stuffing something into something', 'Tearing something just a little bit', 'Pouring something into something', 'Squeezing something', 'Squeezing something', 'Moving something and something closer to each other', 'Tearing something into two pieces', 'Moving something down', 'Putting something into something', 'Pushing something so that it falls off the table', 'Covering something with something', 'Putting something on a surface', 'Stuffing something into something', 'Something falling like a rock')
157810: 0.4204950066191486
198617: 0.0008993051904662153
109239: 0.005834042672926976
135785: 0.4942353326691037
387: 0.1844909446258427
205794: 0.15098615841829854
114030: 0.026704916317436656
36585: 0.783881448674947
198804: 0.8002175560209812
161450: 0.19266905178399119
4270: 0.3142623096643433
54595: 0.7058020918122052
87900: 0.013535674325453328
213902: 0.000830406838648684
208891: 0.01867273094286334
214847: 0.5557101734602614
126013: 0.08678517988300882
19766: 6.072326616256285e-05
211776: 0.0753334289839982
215515: 0.7540425709427598
136901: 0.025904235629949784
131012: 0.05755399964599661
21979: 2.3691557174684158e-05
43636: 0.0029766086374198863
168639: 0.015086358132577082
147947: 0.0019920957394923278
64823: 0.2741124886076278
102853: 0.01600279888206302
64910: 0.5103545654123991
71433: 0.03099850646419744
84145: 0.8846630442092457
174205: 0.7622643726786009
122269: 0.004823630414512364
181337: 0.0005659050141174071
122018: 0.5057436244792552
130900: 0.19083529746169214
174056: 0.06583566523067219
14314: 0.01745578341585663
161938: 0.03113444009584221
157723: 0.01710352950366456
79521: 0.8420641519037417
76782: 0.0005286782012920987
28803: 0.0056045870990840685
107092: 6.699423272493732e-05
115694: 0.718629709415552
102120: 0.715343297988646
9668: 0.00011637307740791636
28005: 0.326897411752725
('2970', '206935', '69952', '160396', '80240', '9254', '156862', '126799', '98251', '90413', '127410', '32472', '93316', '31139', '34688', '182466', '206480', '109488', '206039', '154208', '136037', '42148', '107976', '19088', '56440', '62609', '88011', '8233', '145547', '131243', '213998', '209962', '70366', '216476', '621', '3043', '90590', '216515', '81964', '154473', '209868', '161387', '15069', '30116', '61086', '74711', '197927', '82480') tensor([ 2,  2,  3, 11, 12,  1, 15, 12,  0, 20,  5, 14,  7, 24,  1, 20,  5, 20,
        16, 12,  1, 18, 12, 12, 14,  3, 11, 24, 12,  0,  8,  6,  7, 11,  4, 20,
        16, 10,  1,  8,  4, 11, 13, 11, 13,  0, 11,  3]) ('Covering something with something', 'Covering something with something', 'Turning something upside down', 'Uncovering something', 'Moving something down', 'Plugging something into something', 'Putting something into something', 'Moving something down', 'Tearing something into two pieces', 'Showing that something is empty', 'Tearing something just a little bit', 'Putting something on a surface', 'Moving something up', 'Lifting something with something on it', 'Plugging something into something', 'Showing that something is empty', 'Tearing something just a little bit', 'Showing that something is empty', 'Putting something similar to other things that are already on the table', 'Moving something down', 'Plugging something into something', 'Pouring something into something', 'Moving something down', 'Moving something down', 'Putting something on a surface', 'Turning something upside down', 'Uncovering something', 'Lifting something with something on it', 'Moving something down', 'Tearing something into two pieces', 'Opening something', 'Taking one of many similar things on the table', 'Moving something up', 'Uncovering something', 'Something falling like a feather or paper', 'Showing that something is empty', 'Putting something similar to other things that are already on the table', 'Something falling like a rock', 'Plugging something into something', 'Opening something', 'Something falling like a feather or paper', 'Uncovering something', 'Squeezing something', 'Uncovering something', 'Squeezing something', 'Tearing something into two pieces', 'Uncovering something', 'Turning something upside down')
2970: 0.00018703339412617925
206935: 0.06720015679246671
69952: 0.7220380543674825
160396: 0.413910534786055
80240: 0.004040901497248672
9254: 0.34247155833489085
156862: 0.00022935235729282244
126799: 0.0032666289904885737
98251: 0.5795075147320858
90413: 0.14063116763605787
127410: 0.014968339591380095
32472: 0.015459614360246121
93316: 0.0013428069240317697
31139: 0.6016870575635213
34688: 0.11919435133657239
182466: 0.602045372779286
206480: 0.10850408657026699
109488: 0.0004977515384601006
206039: 0.028355153525771754
154208: 0.008645794589817957
136037: 0.28301328137948
42148: 0.06382831478867246
107976: 0.0024716372417263877
19088: 0.004140628900890508
56440: 0.07484514345392057
62609: 0.137886473146688
88011: 0.01207302964326118
8233: 0.9065429194974232
145547: 0.2905125849892305
131243: 0.774752644952514
213998: 0.005612573719080444
209962: 0.5147487309979468
70366: 0.08207220136695792
216476: 0.011279943918074187
621: 0.4464551436503825
3043: 0.8488396557036699
90590: 0.11387321737217945
216515: 0.01264603529125452
81964: 0.8985470947480091
154473: 0.00701898312161478
209868: 0.13367232913151383
161387: 0.920709442434827
15069: 0.0047291331562053784
30116: 0.32896602861023894
61086: 0.09646789478226658
74711: 0.2796223686450503
197927: 0.6924723531994914
82480: 0.8154679937231837
('175539', '190654', '46199', '104293', '15037', '40642', '219692', '133571', '72239', '15646', '138354', '183275', '184282', '102318', '44822', '21912', '194603', '113764', '79414', '211101', '156528', '193535', '13823', '68496', '25701', '80510', '37956', '192357', '32312', '73312', '133366', '94262', '169820', '118021', '82433', '30636', '33816', '14747', '96214', '133202', '172967', '133777', '144230', '219091', '65987', '139431', '105671', '73115') tensor([ 2, 17,  4, 22,  9,  2, 21, 24, 16,  9,  1, 10,  2, 23, 20, 15,  6, 17,
         3,  6, 23, 17, 18, 11, 10, 14, 24, 24,  5, 11,  4, 24, 19,  7,  2,  6,
        16, 16,  3,  8,  7, 18,  6, 13, 17,  8,  6, 19]) ('Covering something with something', 'Folding something', 'Something falling like a feather or paper', 'Moving something and something closer to each other', 'Stuffing something into something', 'Covering something with something', 'Pushing something so that it slightly moves', 'Lifting something with something on it', 'Putting something similar to other things that are already on the table', 'Stuffing something into something', 'Plugging something into something', 'Something falling like a rock', 'Covering something with something', 'Showing something to the camera', 'Showing that something is empty', 'Putting something into something', 'Taking one of many similar things on the table', 'Folding something', 'Turning something upside down', 'Taking one of many similar things on the table', 'Showing something to the camera', 'Folding something', 'Pouring something into something', 'Uncovering something', 'Something falling like a rock', 'Putting something on a surface', 'Lifting something with something on it', 'Lifting something with something on it', 'Tearing something just a little bit', 'Uncovering something', 'Something falling like a feather or paper', 'Lifting something with something on it', 'Pushing something so that it falls off the table', 'Moving something up', 'Covering something with something', 'Taking one of many similar things on the table', 'Putting something similar to other things that are already on the table', 'Putting something similar to other things that are already on the table', 'Turning something upside down', 'Opening something', 'Moving something up', 'Pouring something into something', 'Taking one of many similar things on the table', 'Squeezing something', 'Folding something', 'Opening something', 'Taking one of many similar things on the table', 'Pushing something so that it falls off the table')
175539: 0.0006688723755416959
190654: 0.23128574230674948
46199: 0.8988595069386065
104293: 0.02249049832327188
15037: 0.0049207861998366575
40642: 0.008441026176740252
219692: 0.02371684197802537
133571: 2.764164506896538e-05
72239: 0.005585342710791447
15646: 0.011013138180960669
138354: 0.003345251814278624
183275: 0.1950477647187654
184282: 0.6260115969632238
102318: 0.00016914255556713462
44822: 0.7444450412399979
21912: 0.01833098879008166
194603: 0.7328469038577012
113764: 0.21129901834235587
79414: 0.0035347288765539275
211101: 0.01693686197621
156528: 0.4030460794444508
193535: 0.7186306105841819
13823: 0.05325195892100254
68496: 0.023134180484930766
25701: 0.006106140455827358
80510: 9.124935445397123e-05
37956: 0.0004299521272903631
192357: 0.2916269333540945
32312: 0.26957963989591216
73312: 0.21540092266536703
133366: 0.593013767618686
94262: 1.1261482467550543e-05
169820: 0.017081776363596646
118021: 0.21445272997529496
82433: 0.005175182231766939
30636: 0.030355901673085856
33816: 2.111184959286208e-05
14747: 0.5652295921617909
96214: 0.00058110347776541
133202: 0.06463474653481074
172967: 0.06323233323213895
133777: 0.0007993995255015651
144230: 0.6887595900436125
219091: 0.03785147105028308
65987: 0.6804743344810728
139431: 0.21790272426494897
105671: 0.23950804747060336
73115: 0.14265481557853832
('56568', '154513', '22348', '220644', '14898', '137786', '195811', '77709', '16429', '109224', '153031', '74717', '46326', '10108', '103665', '113093', '214483', '179463', '115323', '218178', '144486', '114099', '211484', '117770', '219866', '136583', '91152', '72127', '87330', '163401', '129246', '70330', '99362', '201763', '180544', '174303', '23234', '154348', '169687', '21859', '124127', '104101', '69096', '23209', '175751', '67666', '34480', '18022') tensor([ 8,  8, 10,  9, 24, 15, 11,  3, 16,  5, 10, 15, 24,  3, 19,  4, 21, 14,
        13, 13, 13,  0, 14, 13, 16, 19, 13,  4, 21, 18, 11, 24, 19, 15, 11,  0,
        11,  9, 15, 13, 15,  2, 20,  0, 11, 13, 15, 24]) ('Opening something', 'Opening something', 'Something falling like a rock', 'Stuffing something into something', 'Lifting something with something on it', 'Putting something into something', 'Uncovering something', 'Turning something upside down', 'Putting something similar to other things that are already on the table', 'Tearing something just a little bit', 'Something falling like a rock', 'Putting something into something', 'Lifting something with something on it', 'Turning something upside down', 'Pushing something so that it falls off the table', 'Something falling like a feather or paper', 'Pushing something so that it slightly moves', 'Putting something on a surface', 'Squeezing something', 'Squeezing something', 'Squeezing something', 'Tearing something into two pieces', 'Putting something on a surface', 'Squeezing something', 'Putting something similar to other things that are already on the table', 'Pushing something so that it falls off the table', 'Squeezing something', 'Something falling like a feather or paper', 'Pushing something so that it slightly moves', 'Pouring something into something', 'Uncovering something', 'Lifting something with something on it', 'Pushing something so that it falls off the table', 'Putting something into something', 'Uncovering something', 'Tearing something into two pieces', 'Uncovering something', 'Stuffing something into something', 'Putting something into something', 'Squeezing something', 'Putting something into something', 'Covering something with something', 'Showing that something is empty', 'Tearing something into two pieces', 'Uncovering something', 'Squeezing something', 'Putting something into something', 'Lifting something with something on it')
56568: 0.2975286386039251
154513: 3.533897450226847e-05
22348: 0.014153217043840982
220644: 0.2154245323731812
14898: 0.8401397479841936
137786: 0.01484862359514072
195811: 0.05778037129516633
77709: 0.01106912343100852
16429: 0.7370197982681705
109224: 0.4165339978692121
153031: 0.176782713184366
74717: 0.0039182166386365624
46326: 0.003153796802137454
10108: 0.0031156547896049602
103665: 0.5602580102921308
113093: 0.817519094562158
214483: 1.829604158011533e-05
179463: 0.3789641097347598
115323: 0.8966543050461713
218178: 0.5506520988398496
144486: 0.7461591253501627
114099: 0.8262268956891603
211484: 0.12997556793211373
117770: 0.8883439325706366
219866: 0.5196113323481544
136583: 0.07109849824959724
91152: 0.28175050462384554
72127: 0.11519038968726036
87330: 0.00014107413467201457
163401: 4.893257305599308e-05
129246: 0.11368239621538123
70330: 0.7846575378584194
99362: 0.12514336442731633
201763: 0.698055604061052
180544: 0.3532247544792426
174303: 0.3698242375535301
23234: 0.6397291723117178
154348: 0.0611474880247625
169687: 0.007363928645032769
21859: 0.1312428866491917
124127: 0.0010766518847628026
104101: 0.028470931075385675
69096: 0.6321342570695938
23209: 0.25830922189879857
175751: 0.5365352917872315
67666: 0.0006432690039890332
34480: 0.006262536884923731
18022: 0.15133487413679092
('34190', '197983', '83014', '217361', '63033', '217275', '94488', '138482', '151981', '50271', '154023', '15156', '4441', '62548', '11164', '107584', '71742', '442', '182807', '180728', '7168', '121865', '153700', '203910', '93623', '30725', '18846', '5207', '19993', '83822', '26164', '154372', '56648', '45340', '115880', '145254', '22759', '190342', '85534', '127667', '195911', '190267', '202258', '76365', '55373', '55733', '37952', '99490') tensor([ 4,  3, 10, 11, 15, 13,  3,  6,  6,  9, 10, 24,  9,  2,  4, 23, 23,  9,
        16, 15, 21,  7, 11, 15, 13, 13,  7, 10,  2, 12,  8, 15,  5, 10, 11, 13,
        13,  4, 18,  5,  6, 16,  3, 11,  5,  5,  9,  8]) ('Something falling like a feather or paper', 'Turning something upside down', 'Something falling like a rock', 'Uncovering something', 'Putting something into something', 'Squeezing something', 'Turning something upside down', 'Taking one of many similar things on the table', 'Taking one of many similar things on the table', 'Stuffing something into something', 'Something falling like a rock', 'Lifting something with something on it', 'Stuffing something into something', 'Covering something with something', 'Something falling like a feather or paper', 'Showing something to the camera', 'Showing something to the camera', 'Stuffing something into something', 'Putting something similar to other things that are already on the table', 'Putting something into something', 'Pushing something so that it slightly moves', 'Moving something up', 'Uncovering something', 'Putting something into something', 'Squeezing something', 'Squeezing something', 'Moving something up', 'Something falling like a rock', 'Covering something with something', 'Moving something down', 'Opening something', 'Putting something into something', 'Tearing something just a little bit', 'Something falling like a rock', 'Uncovering something', 'Squeezing something', 'Squeezing something', 'Something falling like a feather or paper', 'Pouring something into something', 'Tearing something just a little bit', 'Taking one of many similar things on the table', 'Putting something similar to other things that are already on the table', 'Turning something upside down', 'Uncovering something', 'Tearing something just a little bit', 'Tearing something just a little bit', 'Stuffing something into something', 'Opening something')
34190: 0.06610508411725746
197983: 0.10585824597529303
83014: 0.023140378117446403
217361: 0.1163864951524829
63033: 0.05935555003662618
217275: 0.13219500629718262
94488: 0.05609101132159289
138482: 0.7941142889132451
151981: 0.1784976068587831
50271: 0.01892321749097242
154023: 0.025428573600184412
15156: 0.030154526837049223
4441: 0.004403115816228154
62548: 0.19569162305771215
11164: 0.4124483886971575
107584: 0.15209183166616924
71742: 0.0006545471146192638
442: 0.5355733242581846
182807: 0.009097750000910593
180728: 0.0004691867118947757
7168: 0.050693125966940755
121865: 0.009203534755346077
153700: 0.42182032400182834
203910: 0.02237230125622436
93623: 0.0018320928067385722
30725: 0.23986833436144828
18846: 0.02113629425015784
5207: 0.30849535335437395
19993: 0.009109460981278517
83822: 0.4191911522311078
26164: 0.00016319253029808967
154372: 0.005483804724805474
56648: 0.27147368006010064
45340: 0.27169223889359273
115880: 0.4979310814235305
145254: 0.0031349400502893587
22759: 0.11144589441089359
190342: 0.9288032394833863
85534: 0.0007743858754949429
127667: 0.026287227786471953
195911: 0.2889913611172077
190267: 0.0012216500153729715
202258: 0.08810494513618927
76365: 0.37640158715680627
55373: 2.0268577273815924e-05
55733: 0.37280374940494065
37952: 0.0037330353193466004
99490: 0.003634347252390341
('207898', '189156', '158643', '33400', '110861', '168741', '137162', '27026', '126202', '159740', '190860', '113048', '29155', '196274', '87192', '108021', '25377', '8220', '78887', '12511', '186888', '65315', '24107', '16984', '15038', '62082', '115190', '128653', '146367', '82961', '43853', '22383', '187004', '209640', '108361', '149791', '2403', '175728', '175300', '109310', '36015', '218395', '176519', '134378', '139854', '31875', '89241', '162638') tensor([21,  9,  9,  7, 13, 23, 17, 11,  6,  8, 10, 10,  3, 20, 12,  7,  4,  8,
        19, 20,  5, 10, 19, 10, 11,  5,  9,  5,  5, 22,  6,  7, 10,  9, 12, 22,
        13, 21,  3, 24,  9,  2, 17,  9, 15, 12, 16,  2]) ('Pushing something so that it slightly moves', 'Stuffing something into something', 'Stuffing something into something', 'Moving something up', 'Squeezing something', 'Showing something to the camera', 'Folding something', 'Uncovering something', 'Taking one of many similar things on the table', 'Opening something', 'Something falling like a rock', 'Something falling like a rock', 'Turning something upside down', 'Showing that something is empty', 'Moving something down', 'Moving something up', 'Something falling like a feather or paper', 'Opening something', 'Pushing something so that it falls off the table', 'Showing that something is empty', 'Tearing something just a little bit', 'Something falling like a rock', 'Pushing something so that it falls off the table', 'Something falling like a rock', 'Uncovering something', 'Tearing something just a little bit', 'Stuffing something into something', 'Tearing something just a little bit', 'Tearing something just a little bit', 'Moving something and something closer to each other', 'Taking one of many similar things on the table', 'Moving something up', 'Something falling like a rock', 'Stuffing something into something', 'Moving something down', 'Moving something and something closer to each other', 'Squeezing something', 'Pushing something so that it slightly moves', 'Turning something upside down', 'Lifting something with something on it', 'Stuffing something into something', 'Covering something with something', 'Folding something', 'Stuffing something into something', 'Putting something into something', 'Moving something down', 'Putting something similar to other things that are already on the table', 'Covering something with something')
207898: 0.004403807974963314
189156: 0.08989815746874236
158643: 0.024162987362178756
33400: 0.008869476310922941
110861: 0.8816246357725266
168741: 0.0014635070217110524
137162: 0.8160438252062473
27026: 0.7102104470543509
126202: 0.2294974885250511
159740: 0.0023689739540522503
190860: 0.024593463356723078
113048: 0.11246708538965322
29155: 0.1753796894279791
196274: 0.0007254425245823981
87192: 0.011533603381551405
108021: 0.1286786526399224
25377: 0.11818258446874097
8220: 0.0014727830695200617
78887: 0.09546831565134539
12511: 0.4796699953254224
186888: 0.004364586701942494
65315: 0.01906050546645236
24107: 0.020013805793354322
16984: 0.29548531482578255
15038: 0.4745122826136594
62082: 1.3381477561677513e-05
115190: 0.07620070023087472
128653: 0.22562090181347438
146367: 0.35106061341250305
82961: 0.08056994572101672
43853: 0.005399683264415085
22383: 0.13231865195133974
187004: 0.04040734829141002
209640: 0.009802633424815854
108361: 5.13458943918188e-05
149791: 0.7537676977370111
2403: 0.7485728827283982
175728: 0.006895083047279371
175300: 0.0253855245189758
109310: 0.022883776634825215
36015: 0.2376080782382997
218395: 0.003628006699443631
176519: 0.905473623043758
134378: 0.21701884876212724
139854: 0.04384331154444798
31875: 0.006710680400758395
89241: 0.11375240197558042
162638: 7.984236407310163e-05
('205413', '233', '161965', '214289', '25820', '132103', '24760', '111689', '107735', '5570', '164364', '60290', '144706', '207555', '114673', '76825', '89811', '4372', '52930', '209457', '18492', '118858', '185520', '3020', '45088', '166000', '8643', '171666', '105033', '216074', '107629', '159862', '100917', '94286', '45193', '27595', '83332', '61892', '70679', '89640', '215140', '192997', '85790', '142742', '197873', '161313', '151187', '67155') tensor([24, 19, 20, 14, 17,  4, 22, 15, 17,  4,  4, 14,  3,  8, 17,  6, 21,  8,
        22,  9,  2, 23, 11,  3, 19, 16, 13, 19, 15, 22,  7, 23, 19,  2,  6, 12,
        13, 15, 20, 17, 16, 18,  7, 17, 15,  8,  6, 12]) ('Lifting something with something on it', 'Pushing something so that it falls off the table', 'Showing that something is empty', 'Putting something on a surface', 'Folding something', 'Something falling like a feather or paper', 'Moving something and something closer to each other', 'Putting something into something', 'Folding something', 'Something falling like a feather or paper', 'Something falling like a feather or paper', 'Putting something on a surface', 'Turning something upside down', 'Opening something', 'Folding something', 'Taking one of many similar things on the table', 'Pushing something so that it slightly moves', 'Opening something', 'Moving something and something closer to each other', 'Stuffing something into something', 'Covering something with something', 'Showing something to the camera', 'Uncovering something', 'Turning something upside down', 'Pushing something so that it falls off the table', 'Putting something similar to other things that are already on the table', 'Squeezing something', 'Pushing something so that it falls off the table', 'Putting something into something', 'Moving something and something closer to each other', 'Moving something up', 'Showing something to the camera', 'Pushing something so that it falls off the table', 'Covering something with something', 'Taking one of many similar things on the table', 'Moving something down', 'Squeezing something', 'Putting something into something', 'Showing that something is empty', 'Folding something', 'Putting something similar to other things that are already on the table', 'Pouring something into something', 'Moving something up', 'Folding something', 'Putting something into something', 'Opening something', 'Taking one of many similar things on the table', 'Moving something down')
205413: 0.9197288983645368
233: 0.3431215208318861
161965: 0.2589433511707844
214289: 0.34239467666898094
25820: 0.6448045960542682
132103: 0.9992915771435946
24760: 0.0041083537223940425
111689: 0.0002856870183035598
107735: 0.24816763179576318
5570: 0.38105687276587163
164364: 0.2621103156998288
60290: 0.01475942023471085
144706: 0.0027222719734980583
207555: 0.0004965390131399794
114673: 0.1936582883397836
76825: 0.5145694164195291
89811: 0.0010784178502625252
4372: 0.48432678646111427
52930: 0.013930520264615609
209457: 0.0007339233818766666
18492: 0.015030449903576937
118858: 0.06874785222926505
185520: 0.44389203315972736
3020: 0.15540392672823522
45088: 0.14118202857829942
166000: 0.11378830213013799
8643: 0.39581997948487135
171666: 0.08914559336457728
105033: 0.3418048506676553
216074: 0.17702420255208295
107629: 0.10679006338627328
159862: 0.0024609898160761236
100917: 0.034448568802730506
94286: 0.01253338300425827
45193: 0.3139735172255158
27595: 0.03662074394644366
83332: 0.00060427734383528
61892: 1.5550554313626448e-05
70679: 0.7550923274353059
89640: 0.6196188697040949
215140: 0.00296887438250934
192997: 0.19619856485541476
85790: 0.00017607237772931938
142742: 0.718989748592389
197873: 0.0006583499963926319
161313: 0.04070999914018006
151187: 0.30156687617835165
67155: 0.9734400824190037
('77129', '195652', '137210', '69033', '65141', '96935', '98601', '88138', '183695', '62631', '15130', '127476', '210861', '72569', '117774', '172962', '65326', '209204', '177434', '120309', '70601', '72143', '95559', '163013', '176988', '132594', '154707', '57188', '158303', '217331', '212382', '197612', '101804', '49546', '195639', '49358', '49163', '87265', '18943', '56679', '83296', '181944', '66960', '82744', '88126', '190946', '94733', '201098') tensor([17,  6,  7, 18,  4,  8, 24, 20, 10, 12, 11, 17,  9, 21,  2, 13,  6, 23,
         4, 17,  2,  2,  7, 13, 15,  2,  7, 12, 21,  6, 20, 10, 12, 12,  9, 17,
         7, 21, 17, 14, 19,  7, 14, 17, 18,  4, 11,  4]) ('Folding something', 'Taking one of many similar things on the table', 'Moving something up', 'Pouring something into something', 'Something falling like a feather or paper', 'Opening something', 'Lifting something with something on it', 'Showing that something is empty', 'Something falling like a rock', 'Moving something down', 'Uncovering something', 'Folding something', 'Stuffing something into something', 'Pushing something so that it slightly moves', 'Covering something with something', 'Squeezing something', 'Taking one of many similar things on the table', 'Showing something to the camera', 'Something falling like a feather or paper', 'Folding something', 'Covering something with something', 'Covering something with something', 'Moving something up', 'Squeezing something', 'Putting something into something', 'Covering something with something', 'Moving something up', 'Moving something down', 'Pushing something so that it slightly moves', 'Taking one of many similar things on the table', 'Showing that something is empty', 'Something falling like a rock', 'Moving something down', 'Moving something down', 'Stuffing something into something', 'Folding something', 'Moving something up', 'Pushing something so that it slightly moves', 'Folding something', 'Putting something on a surface', 'Pushing something so that it falls off the table', 'Moving something up', 'Putting something on a surface', 'Folding something', 'Pouring something into something', 'Something falling like a feather or paper', 'Uncovering something', 'Something falling like a feather or paper')
77129: 0.3212518462360773
195652: 0.1307955870972208
137210: 0.0001151736741538123
69033: 0.5651781059746028
65141: 0.04725326644256711
96935: 0.05004004532873199
98601: 0.20925962307357537
88138: 0.2214237234543921
183695: 0.12532626758911647
62631: 0.1274449149158703
15130: 0.4905951871480738
127476: 0.03578426184393698
210861: 0.7674849492728026
72569: 0.34307407195680284
117774: 0.00019044007240598404
172962: 0.00017539210125954927
65326: 0.46775231290228736
209204: 0.0003508721508325152
177434: 0.1486252442875866
120309: 0.5060886599504325
70601: 0.6850249936975956
72143: 0.1547842775177628
95559: 0.22759935603984882
163013: 0.568233808034778
176988: 0.002271419226763993
132594: 0.6567798680331975
154707: 0.009127350096227893
57188: 0.5659951413062321
158303: 4.615242275640696e-05
217331: 0.45606076693258624
212382: 0.7553880093142302
197612: 0.4238887046521995
101804: 0.9949709751189606
49546: 0.7484045193076985
195639: 0.01872527126080975
49358: 0.025261434898379398
49163: 0.7247873872476189
87265: 0.004360342461009026
18943: 0.850970786848006
56679: 0.004980520081826256
83296: 0.42053905397810354
181944: 0.0003813377973811427
66960: 0.03273358174392893
82744: 0.6903525577773276
88126: 0.42220045499879433
190946: 0.5080370844498248
94733: 0.5587899965178167
201098: 0.7497418607235886
('144614', '65448', '156112', '123758', '91948', '10037', '129824', '121328', '4943', '79967', '186266', '29554', '153427', '125413', '156782', '166247', '166326', '128300', '14426', '165442', '31654', '1780', '112347', '188681', '75719', '3506', '55259', '37195', '145109', '140315', '59338', '133223', '56496', '96898', '28353', '180944', '169346', '94171', '5182', '108781', '14195', '12301', '170558', '211881', '173351', '204955', '136827', '149435') tensor([15,  2, 20, 24, 23, 19, 13, 15, 24,  2, 18,  8, 17, 19, 16,  2, 20, 18,
        14,  4, 17, 10, 14, 24, 24, 17,  4, 23,  6, 10, 22, 17, 23, 18, 19,  4,
